geocode,Forecast_Year,Pred_R0,Pred_Peak_Week,Pred_Total_Cases_Log,Pred_Total_Cases,Pred_Alpha,Pred_Beta
5107305,2026,1.7407856,23.346876,5.3639126,212,0.43230346,0.52132905
5107354,2026,1.8889705,12.572838,4.9164686,135,0.47118378,0.56975293
5107404,2026,2.0349805,19.081055,4.527655,91,0.5086219,0.6103866
5107578,2026,1.9823159,19.070724,5.2703648,193,0.49674976,0.602857
5107602,2026,1.4767075,19.100428,7.413649,1657,0.33068156,0.44695324
5107701,2026,1.8050891,16.357882,4.8088965,121,0.45388263,0.5366886
5107768,2026,1.6395053,20.538895,4.952535,140,0.3913571,0.4945782
5107792,2026,1.6432004,17.880259,4.8882346,131,0.39976367,0.4884656
5107800,2026,1.9054148,19.090921,4.989152,145,0.47465724,0.5614213
5107859,2026,3.074411,9.619701,4.344659,76,0.67650473,0.9098608
5107875,2026,1.6151419,20.339252,6.293642,540,0.3928265,0.48676485
5107883,2026,1.677063,7.2278185,4.3444357,76,0.40378246,0.542052
5107909,2026,1.3978794,19.640884,8.583065,5339,0.2917089,0.4211245
5107925,2026,1.5505235,19.137825,7.845861,2554,0.36347023,0.46256155
5107941,2026,1.5208873,16.668669,5.2664514,192,0.34817007,0.46272123
5107958,2026,1.6422365,16.973066,7.0766773,1183,0.39908344,0.4953043
5108006,2026,1.4644527,18.099583,5.856123,348,0.32054213,0.4466315
5108055,2026,1.5380385,17.359718,5.4622645,234,0.36436433,0.46523976
5108105,2026,1.8489975,17.434307,4.3702335,78,0.46223578,0.55655324
5108204,2026,1.5447695,15.394279,5.090296,161,0.3521427,0.4757403
5108303,2026,1.7059462,17.966127,5.155104,172,0.41940704,0.5187589
5108402,2026,1.5012814,17.376614,7.0821466,1189,0.3414545,0.45475858
5108501,2026,1.5543693,21.573565,5.283294,196,0.35859933,0.4648291
5108600,2026,2.00356,11.501818,5.0480843,154,0.5073253,0.6050312
5108808,2026,1.98865,9.977416,5.275442,194,0.5017837,0.6031862
5108857,2026,1.760307,17.644632,4.754667,115,0.4371124,0.5360116
5108907,2026,1.575684,22.657705,5.2319207,186,0.36570504,0.48985636
5108956,2026,1.9138044,12.544627,5.51807,248,0.49476933,0.57533044
5200050,2026,1.6016746,17.065437,5.3867865,217,0.38718832,0.48556995
5200100,2026,1.5971943,22.702177,6.2898154,538,0.39427835,0.48334682
5200134,2026,1.6500392,15.943416,6.356425,575,0.3963687,0.49574524
5200159,2026,1.7860453,19.493618,4.6641235,105,0.4443621,0.54124707
5200175,2026,1.7006739,16.194405,5.5481396,255,0.41346198,0.5122226
5200209,2026,3.2473607,18.066298,4.118217,60,0.6920384,0.9785155
5200258,2026,1.4806764,20.531744,8.023925,3052,0.32744947,0.4430587
5200308,2026,1.7398982,20.475092,6.7770233,876,0.43046728,0.52559334
5200506,2026,2.023791,22.571213,4.1131983,60,0.5062989,0.6130293
5200555,2026,1.6747398,13.727271,5.012152,149,0.4069135,0.50573343
5200605,2026,1.7373039,21.733597,5.6966486,296,0.4301035,0.5234757
5200803,2026,1.7396439,18.914385,5.293698,198,0.43059182,0.5202817
5200852,2026,1.6910934,17.157082,5.7381983,309,0.41437045,0.5081725
5200902,2026,1.7459766,16.847895,5.58789,266,0.4313678,0.52780026
5201108,2026,1.4413753,22.362917,9.5065155,13446,0.3108097,0.42947212
5201306,2026,1.8491341,19.118383,6.1503925,467,0.46714866,0.55748117
5201405,2026,1.3813483,20.922161,9.687479,16113,0.28228346,0.4124559
5201454,2026,1.6483743,17.972734,4.9038954,133,0.39554837,0.5137415
5201504,2026,1.838661,18.056726,5.5075965,245,0.45546812,0.5490761
5201603,2026,1.6327026,20.94271,6.0868225,439,0.39297077,0.53180015
5201702,2026,1.5853814,15.425291,4.9626794,141,0.37601906,0.47560766
5201801,2026,1.4942214,19.959572,5.3338637,206,0.33599353,0.45624018
5202155,2026,1.87513,18.708675,5.3316126,205,0.47214258,0.5694163
5202353,2026,1.9236912,16.427597,4.8198814,122,0.4786531,0.57001615
5202502,2026,1.692237,18.54659,5.400396,220,0.39266166,0.519005
5202601,2026,1.8368727,16.24941,5.4230566,225,0.45916668,0.552921
5202809,2026,2.5138068,20.369686,5.245857,188,0.5981421,0.7391078
5203104,2026,2.0183368,12.790911,4.5647464,95,0.5045705,0.6422716
5203203,2026,1.5206565,19.386805,6.273532,529,0.3456495,0.47552112
5203302,2026,1.4918709,20.572922,6.58096,720,0.33216518,0.4507727
5203401,2026,1.7319713,14.416385,5.493638,242,0.4133914,0.5229498
5203500,2026,1.7924526,20.249517,5.883811,358,0.4496888,0.5387218
5203559,2026,4.02985,9.885785,4.469215,86,0.75182533,1.3296136
5203575,2026,1.5237268,22.766794,4.2108564,66,0.3417587,0.45308828
5203609,2026,1.6751262,15.737307,4.9056726,134,0.409387,0.499079
5203807,2026,1.9477847,16.777681,5.7969904,328,0.49796212,0.57854354
5203906,2026,1.6336646,20.716328,5.3347745,206,0.3992975,0.4901286
5203939,2026,1.6606722,22.489555,4.8976088,132,0.40089747,0.5001159
5203962,2026,2.1852612,18.855446,5.175189,175,0.5424033,0.65632665
5204003,2026,1.8724967,21.857424,5.086402,160,0.47089222,0.5831293
5204102,2026,1.6777935,19.450855,5.5462236,255,0.41060242,0.49650788
5204250,2026,1.6833694,19.14975,5.597478,268,0.41156554,0.5148406
5204300,2026,1.6165888,17.348513,5.7528,314,0.38232338,0.49057293
5204409,2026,1.7241933,18.25134,5.9899063,398,0.4277915,0.5218047
5204508,2026,1.5711894,20.450188,7.6711254,2144,0.3682229,0.47859204
5204557,2026,1.7792338,21.765055,5.120587,166,0.44422716,0.54895604
5204607,2026,1.8273666,15.597025,5.3415504,207,0.45177758,0.5465569
5204656,2026,1.6005846,15.143273,5.006361,148,0.3806185,0.47859663
5204706,2026,1.6360834,17.610807,5.6586895,285,0.3927491,0.50384766
5204805,2026,1.9239811,20.571041,5.552695,256,0.48418188,0.58673424
5204854,2026,1.6624503,21.353554,5.326065,204,0.40286693,0.50522286
5204904,2026,1.5928464,20.587261,6.632651,758,0.37671113,0.49164838
5205000,2026,1.8078238,18.109959,5.8169374,334,0.45215473,0.5412535
5205059,2026,1.9595491,18.235153,5.1521955,171,0.49503863,0.5782748
5205109,2026,1.5302882,21.191227,7.5882797,1973,0.34819433,0.46845937
5205208,2026,1.6290696,18.879194,4.7210326,111,0.38905025,0.5023496
5205307,2026,1.8918111,17.774572,5.903888,365,0.4714532,0.566633
5205406,2026,1.5660157,18.922173,7.0672345,1171,0.36526152,0.4785592
5205455,2026,1.7747563,20.032581,5.428738,226,0.4439303,0.52705544
5205471,2026,1.6485219,19.43462,5.8309464,339,0.39874378,0.49342078
5205497,2026,1.6010551,20.57925,6.9721117,1065,0.37917885,0.48715445
5205513,2026,1.5122668,21.797745,6.228265,505,0.34151453,0.4616
5205521,2026,1.9833239,19.071472,5.1532483,171,0.49979648,0.589874
5205703,2026,2.1406312,19.70576,5.1003613,163,0.5328674,0.6450408
5205802,2026,1.5152911,22.496067,5.625463,276,0.344786,0.45407054
5205901,2026,1.6214345,20.678032,6.284483,535,0.38665685,0.49494702
5206206,2026,1.5811183,21.729326,7.0948095,1204,0.37012494,0.4797598
5206305,2026,1.8595452,18.85514,5.0635185,157,0.4674816,0.5744135
5206404,2026,1.4977576,16.371399,6.0782332,435,0.33718592,0.45595306
5206503,2026,1.8447446,19.413204,4.8659344,128,0.46346557,0.5423493
5206602,2026,1.9706786,22.1254,5.2073374,181,0.49688786,0.61087906
5206701,2026,1.7554302,21.485954,5.479267,238,0.4339995,0.5308325
5206800,2026,1.954246,18.344341,4.4957805,88,0.49647772,0.5908816
5206909,2026,1.9196792,25.012505,4.465273,85,0.4791139,0.5843685
5207105,2026,1.8594627,18.813635,6.1176615,452,0.4673737,0.56922287
5207253,2026,1.5759703,16.098402,5.3488297,209,0.36827138,0.47644952
5207352,2026,1.6140623,20.43851,5.312255,201,0.3848653,0.494022
5207402,2026,1.6975298,21.383858,5.9893217,398,0.4163118,0.5155875
5207501,2026,1.7385705,10.782169,4.815553,122,0.43292126,0.51923287
5207535,2026,1.4755164,19.0349,5.6042295,270,0.32886642,0.44135994
5207600,2026,2.1329808,17.523312,4.8017907,120,0.535164,0.643739
5207808,2026,1.5924224,20.089546,5.873759,354,0.38007075,0.4882937
5207907,2026,1.9740107,16.727526,4.4753213,86,0.48532277,0.58603054
5208004,2026,1.5782057,22.709255,7.9069433,2715,0.37049,0.47158274
5208103,2026,1.6545427,17.852442,4.99488,146,0.40023926,0.51396745
5208152,2026,1.9685798,24.566372,6.3249307,557,0.4945214,0.58951354
5208301,2026,1.9618521,25.922998,5.042789,153,0.4740365,0.5706335
5208400,2026,1.5624628,20.976112,6.654602,775,0.36251163,0.46428937
5208509,2026,2.4044738,14.728469,5.098037,162,0.58650994,0.73260623
5208608,2026,1.5120251,20.663445,7.26314,1425,0.34296566,0.45929682
5208707,2026,1.4311587,20.373701,10.786453,48360,0.30727535,0.42679822
5208806,2026,1.5750868,20.098362,7.0874405,1195,0.3693366,0.47583038
5208905,2026,1.7075227,17.607634,6.0715137,432,0.41893122,0.52446103
5209101,2026,1.5164644,18.664223,7.026739,1125,0.34562296,0.46221495
5209150,2026,1.7355361,19.047756,4.930745,137,0.42401665,0.5186505
5209200,2026,1.6508551,17.42147,5.62787,277,0.4007317,0.52517813
5209291,2026,2.5105102,16.436197,5.2131715,182,0.6070483,0.76757103
